zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient,most_utilized_procedure_code_for_new_patient,min_medicare_pricing_for_established_patient,max_medicare_pricing_for_established_patient,mode_medicare_pricing_for_established_patient,min_copay_for_established_patient,max_copay_for_established_patient,mode_copay_for_established_patient,most_utilized_procedure_code_for_established_patient
8317,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8318,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8319,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8320,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8321,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8322,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8323,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8324,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8326,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8327,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8328,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8329,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8330,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8332,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8340,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8341,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8342,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8343,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8344,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8345,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8346,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8347,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8348,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8349,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8350,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8352,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8353,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8360,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8361,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8362,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8370,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8400,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8401,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8402,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8403,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8404,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8405,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8406,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8501,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8505,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8510,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8511,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8514,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8515,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8518,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8520,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8525,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8526,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8527,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8533,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8534,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8535,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8540,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8541,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8542,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8543,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8544,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8550,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8554,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8555,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8560,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8561,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8562,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8601,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8602,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8603,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8604,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8605,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8606,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8607,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8608,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8609,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8610,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8611,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8618,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8619,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8620,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8625,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8628,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8629,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8638,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8640,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8641,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8644,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8645,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8646,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8647,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8648,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8650,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8666,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8677,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8690,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8691,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8695,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8701,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8720,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8721,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8722,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8723,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8724,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8730,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8731,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8732,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8733,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8734,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8735,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8736,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8738,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8739,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8740,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8741,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8742,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8750,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8751,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8752,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8753,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8754,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8755,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8756,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8757,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8758,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
8759,61.592,185.056,185.056,15.398,46.264,46.264,99205,20.08,150.984,107.944,5.02,37.746,26.986,99214
10509,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10512,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10516,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10524,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10537,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10541,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10542,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10579,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10910,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10912,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10914,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10915,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10916,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10917,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10918,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10919,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10921,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10922,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10924,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10925,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10926,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10928,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10930,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10932,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10933,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10940,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10941,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10943,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10949,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10950,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10953,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10958,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10959,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10963,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10969,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10973,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10975,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10979,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10981,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10985,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10987,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10988,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10990,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10992,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10996,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10997,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
10998,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
12007,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12008,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12009,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12010,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12015,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
12016,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12018,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12019,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12020,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12022,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12023,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12024,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12025,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12027,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12017,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
12028,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12031,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12032,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12033,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12035,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12036,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12040,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12041,54.872,166.888,166.888,13.718,41.722,41.722,99205,17.544,136.144,97.088,4.386,34.036,24.272,99214
12029,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
12037,61.888,187.056,187.056,15.472,46.764,46.764,99205,19.928,151.944,108.568,4.982,37.986,27.142,99214
